"text","hashtags","sentiment"
"mike well m mike call every beastie boy mona mike stayin home avoid every beastie boy corona ad rock quarantine still dress every beastie boy best mca washing hands like lady every beastie boy macbeth ","[]","0"
" whole world need peace know sant shri asharamji bapu provide real peace effective solution corona virus satsang ","['ReleaseAsharamjiBapuOnParole']","0.2"
"yet another police force over extending supermarkets asked one adult per household goes shopping thats perfectly reasonable not legislation governments official advice police giving another imaginary power ","[]","0.05"
"good day s longer secret amp cohorts making plans ganging innocent sincere lovers point stand managements amp hereby debunks form accusations laid ","[]","0.32499999999999996"
"50 new cases found positive mid day today 17 tamil nadu 12 maharashtra 8 madhya pradesh 6 gujarat 3 j amp k 2 andhra 1 rajasthan punjab andaman amp nicobar","['Corona']","0.12121212121212122"
" social distancing advice re hearing right n t simple behind bars crowding issues ventilation issues security issues especially senior citizens higher risk getting infected ","[]","0"
"bet anti vaxxers real quiet corona vaccine comes","[]","0"
"yes sir pandemic corona virus spreading india risk old people govt must release 84 yr old sant shree asaram bapu ji parole people india demanding","[]","0.15000000000000002"
"know lot deaths listed pneumonia flu werent corona wasnt tested many people symptoms symptoms symptoms didnt meet protocol testing ","[]","0"
"bye bye corona sincerely 2pm","[]","0.5"
"morality crisis","[]","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"_leader hey s plan bcs corona virus ","[]","-0.75"
"_singh case someone innovative idea fight corona 3d printers ","[]","0.5"
"everyone need bit hope grandad 82 arriving back home beating corona virus done like true trooper nice back","[]","0"
"working corona opd today special protective gear provided basins wash hands periodically hope one sneezes face ","[]","-0.08928571428571429"
"bye bye corona sincerely 2pm","[]","0.5"
"ge mut","[]","0"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","[]","0"
"get corona virus crisis secrets getting social distancing good hygiene wash hands sanitizers soaps avoid crowded area","['FightCOVID19']","0.36666666666666664"
" what left virus kill morally corrupt nation 2020 ","['Covid_19', 'CoronaUpdates']","-0.25"
"bye bye corona sincerely 2pm","[]","0.5"
"clarification delhi power discom tata issues clarification rumours power connection cut delhi providing uninterrupted power supply entire area operation without distinction committed power nation s fight","['MigrantWorkers']","0"
"called covid 19 chinese corona virus localized nuclear strike city usa even effective emp strike would less damage seeing","[]","0.14444444444444446"
"darling contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0"
"chinese spokesperson sent dm asked call corona virus s response ","['ChineseVirus19', 'ChinaVirus19']","0"
" ashok kapoor agra shares overcame covid 19 menace via namo app","['MannKiBaat']","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"deaths taken place till due corona almost 60 years age supreme court government india releasing elderly prisoners high risk demand ","[]","-0.0625"
"goose bumps rewind 2007 world cup t20 india vs paki final joginder sharma bowled last death scooped shot air give india famous win corona warrior haryana cop super duper","[]","0"
"classrooms temporary home saurabh sonakshi saurabh aloo sabzi lunch sarvodaya vidyalaya gazipur stories hoping india wins battle corona amp go back schools soon ","[]","0"
"_ elderly people vulnerable corona many jails decided release prisoners amidst outbreak sant shri asaram bapu ji 80s enough evidences prove framed fake case conspiracy ","[]","0"
"r u trying kill corona humans migrant labourers families forced take bath chemical solution upon entry bareilly ","[]","-0.30000000000000004"
"corona exposing everything weak public infrastructure poor leadership selfishness people stupid religious leaders systemic poverty everyones underwear outside ","[]","-0.315"
"sant shri asharamji bapu self realized saint need keep mind lots solution let s take benefit hindu saint make world corona covid 19 free world ","['ReleaseAsharamjiBapuOnParole']","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"bye bye corona sincerely 2pm","[]","0.5"
"hear cure incurable diseases satsang purna guru cure corona virus yet ","['CoronaUpdate', 'पूर्णगुरु_का_अनमोल_सत्संग']","-0.5"
"clarification delhi power discom tata issues clarification rumours power connection cut delhi providing uninterrupted power supply entire area operation without distinction committed power nation s fight","['MigrantWorkers']","0"
"people herat needs help fight corona virus need help tomorrow next week next month need help urgently asap ","[]","0"
"corona virus drama ","[]","0"
"sir ji need action kejriwal first provoked jamia shaheen bagh riots ne delhi chaos delhi border almost failing lockdown helped spreading corona virus stage 3 ca n t let escape everytime ","[]","0.175"
"fuck corona ","[]","-0.5"
"sir good announcement many state government decided release prisoners seeing terrible disease like corona release sant shri asharamji bapu parole ","[]","0.705"
"inhumanity criminal ","[]","-0.4"
"shame nakara wazir","[]","0"
"gaza 2 million living quarantine since 2007 due continued blockade israeli occupation ","[]","-0.125"
"china exporting faulty thermometers amp masks wasnt enough man rubbing new masks feet pass possibility infection target countries still sure dont want call ","[]","0.06818181818181818"
"sex maid easy live whenever hear say auntie want tell something start developing symptoms corona virus","[]","-0.04015151515151516"
"bye bye corona sincerely 2pm","[]","0.5"
"public appeal corona patient goa travel history ny mumbai via vistara flight uk861 march 22 people goa took flight immediately report nearest health centre","['Mumbai', 'Goa']","0"
"adored japanese comedian ken shimura passed away 70 corona virus heartbroken heart goes family friends fans legend stay home save lives","[]","0"
"dont think corona going hoping medicine world accept like normal flue fever","[]","0.15"
"ok going crazy police defense force give rights away abuse us keep us safe corona ","[]","-0.04999999999999999"
"85yrs old saint devoted entire life service hinduism awarded life sentence even denied bail 6yrs considering age services view corona outbreak ","[]","0.05"
"classrooms temporary home saurabh sonakshi saurabh aloo sabzi lunch sarvodaya vidyalaya gazipur stories hoping india wins battle corona amp go back schools soon ","[]","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist darling ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"breaking occupied kashmir hindu extremist group rss resortd extortion muslims occupied valley name welfare fund anti corona fight latest victim khalida begum deprived saving rss affiliate sewa bharati ","[]","0"
"approve message way defeat corona virus ","[]","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
"bye bye corona sincerely 2pm","[]","0.5"
"lele wuhan cat going viral chinese social media pregnant cat left alone 40 days owners quarantined corona came back find lele alive well house full 4 kittens fish tank however empty ","[]","0.09166666666666666"
"bye bye corona sincerely 2pm","[]","0.5"
"corona exposing everything weak public infrastructure poor leadership selfishness people stupid religious leaders systemic poverty everyones underwear outside ","[]","-0.315"
"sanitization started volunteers dera sacha sauda carried sanitization towns cities protect people corona ","['SelflessServiceByDSS']","0"
"inhumanity criminal ","[]","-0.4"
"person five 5 tweets since june 2018 3 rts 2 viral af donation tweets shes also daughter beejaypees national secretary pms pr machinery works ","[]","0"
"cows get respect concern india modi yogi government kiiling migrant laborers chemical solution ","['Corona']","0.5"
"80 cr family approximately 200 cr members one state wah yogi ji","[]","-0.2"
"juice died kobe died australia fire corona messed everything last 5 months trash ","[]","0"
"delhi govt streamlines medical facilities medical teams quarantine facilities hospitals run 2 shifts shift 1 8 6 pm shift 2 6 pm 8 shift 14 days followed 14 days break docs nurses provided accommodation","['Corona']","0"
"corona isnt king jesus ","[]","0"
"safe stay inside im telling corona awareness","[]","0.5"
"china exporting faulty thermometers amp masks wasnt enough man rubbing new masks feet pass possibility infection target countries still sure dont want call ","[]","0.06818181818181818"
"anti ik media meltdown efforts bring pti government corona virus going waste may god mercy ","[]","-0.15555555555555559"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
